event.id,visible,timestamp,location.long,location.lat,sensor.type,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier,study.name,utm.easting,utm.northing,utm.zone,study.timezone,study.local.timestamp
7980500213,TRUE,01/29/2015 06:00,15.8254303,-19.24464315,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),586751.0639,7871896.99,33S,Central African Summer Time,01:00.0
7980500214,TRUE,01/29/2015 17:00,15.81758728,-19.24503988,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585926.5275,7871856.984,33S,Central African Summer Time,21:00.0
7980500215,TRUE,01/30/2015 09:00,15.80237732,-19.24738973,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584326.7124,7871604.4,33S,Central African Summer Time,21:00.0
7980500216,TRUE,01/30/2015 19:00,15.80508626,-19.25036621,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584609.9002,7871273.708,33S,Central African Summer Time,01:00.0
7980500217,TRUE,01/31/2015 10:00,15.8065684,-19.25045776,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584765.6256,7871262.855,33S,Central African Summer Time,00:00.0
7980500218,TRUE,01/31/2015 16:00,15.8154185,-19.24534505,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585698.4232,7871824.285,33S,Central African Summer Time,00:00.0
7980500219,TRUE,02/01/2015 11:00,15.81703288,-19.23333537,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585874.3446,7873152.473,33S,Central African Summer Time,01:00.0
7980500220,TRUE,02/01/2015 17:00,15.81457418,-19.23158162,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585616.8178,7873347.755,33S,Central African Summer Time,41:00.0
7980500221,TRUE,02/02/2015 10:00,15.81555481,-19.23548177,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585717.8697,7872915.683,33S,Central African Summer Time,20:00.0
7980500222,TRUE,02/02/2015 17:00,15.81428324,-19.2341512,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585584.9053,7873063.55,33S,Central African Summer Time,01:00.0
7980500223,TRUE,02/03/2015 08:00,15.81473897,-19.23421021,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585632.7766,7873056.795,33S,Central African Summer Time,40:00.0
7980500224,TRUE,02/03/2015 11:00,15.80872498,-19.23361003,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585000.9544,7873126.161,33S,Central African Summer Time,41:00.0
7980500225,TRUE,02/03/2015 16:00,15.81616109,-19.24860026,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585774.7801,7871463.698,33S,Central African Summer Time,40:00.0
7980500226,TRUE,02/03/2015 19:00,15.81563924,-19.24817098,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585720.1561,7871511.459,33S,Central African Summer Time,01:00.0
7980500227,TRUE,02/04/2015 07:00,15.81561788,-19.24818726,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585717.9026,7871509.668,33S,Central African Summer Time,40:00.0
7980500228,TRUE,02/04/2015 12:00,15.8156189,-19.24821574,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585717.9951,7871506.516,33S,Central African Summer Time,40:00.0
7980500229,TRUE,02/04/2015 17:00,15.81562907,-19.2482137,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585719.065,7871506.737,33S,Central African Summer Time,41:00.0
7980500230,TRUE,02/05/2015 06:00,15.81561584,-19.24820353,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585717.6798,7871507.869,33S,Central African Summer Time,00:00.0
7980500231,TRUE,02/05/2015 13:00,15.81560974,-19.24823405,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585717.0228,7871504.495,33S,Central African Summer Time,20:00.0
7980500232,TRUE,02/05/2015 16:00,15.82338359,-19.24592082,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),586535.2773,7871756.623,33S,Central African Summer Time,20:00.0
7980500233,TRUE,02/05/2015 20:00,15.82338053,-19.24592285,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),586534.9547,7871756.4,33S,Central African Summer Time,40:00.0
7980500234,TRUE,02/06/2015 07:00,15.85611979,-19.27095744,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),589962.3016,7868969.432,33S,Central African Summer Time,40:00.0
7980500235,TRUE,02/06/2015 10:00,15.85162048,-19.26316528,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),589493.7096,7869834.043,33S,Central African Summer Time,00:00.0
7980500236,TRUE,02/06/2015 16:00,15.8478536,-19.26087646,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),589099.0755,7870089.262,33S,Central African Summer Time,21:00.0
7980500237,TRUE,02/06/2015 20:00,15.84714661,-19.25855306,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),589026.0292,7870346.733,33S,Central African Summer Time,41:00.0
7980500238,TRUE,02/07/2015 06:00,15.84289449,-19.24886068,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),588584.355,7871421.468,33S,Central African Summer Time,01:00.0
7980500239,TRUE,02/07/2015 11:00,15.84134725,-19.24787394,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),588422.2665,7871531.449,33S,Central African Summer Time,40:00.0
7980500240,TRUE,02/07/2015 16:00,15.8401001,-19.24378866,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),588293.3737,7871984.161,33S,Central African Summer Time,41:00.0
7980500241,TRUE,02/07/2015 20:00,15.8398234,-19.24306844,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),588264.6763,7872064.001,33S,Central African Summer Time,21:00.0
7980500242,TRUE,02/08/2015 07:00,15.84009908,-19.24094442,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),588294.7875,7872298.905,33S,Central African Summer Time,00:00.0
7980500243,TRUE,02/08/2015 12:00,15.84312846,-19.23906453,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),588614.2036,7872505.393,33S,Central African Summer Time,40:00.0
7980500244,TRUE,02/08/2015 16:00,15.84498393,-19.2394165,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),588809.0384,7872465.497,33S,Central African Summer Time,01:00.0
7980500245,TRUE,02/08/2015 19:00,15.82954305,-19.23705037,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),587187.3385,7872735.148,33S,Central African Summer Time,01:00.0
7980500246,TRUE,02/09/2015 10:00,15.79878133,-19.22781779,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583958.7179,7873771.955,33S,Central African Summer Time,20:00.0
7980500247,TRUE,02/09/2015 16:00,15.7988739,-19.2271342,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583968.7956,7873847.556,33S,Central African Summer Time,21:00.0
7980500248,TRUE,02/09/2015 20:00,15.79888306,-19.22713013,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583969.7605,7873848.002,33S,Central African Summer Time,40:00.0
7980500249,TRUE,02/10/2015 07:00,15.77908936,-19.23704834,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581884.2469,7872759.902,33S,Central African Summer Time,01:00.0
7980500250,TRUE,02/10/2015 10:00,15.79064331,-19.24240723,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583095.9597,7872161.411,33S,Central African Summer Time,40:00.0
7980500251,TRUE,02/10/2015 17:00,15.79206746,-19.24314372,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583245.2729,7872079.23,33S,Central African Summer Time,00:00.0
7980500252,TRUE,02/10/2015 20:00,15.80919698,-19.26419881,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585034.8052,7869740.992,33S,Central African Summer Time,21:00.0
7980500253,TRUE,02/11/2015 07:00,15.83563843,-19.27634277,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),587807.1,7868383.977,33S,Central African Summer Time,00:00.0
7980500254,TRUE,02/11/2015 11:00,15.83978577,-19.27741292,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),588242.345,7868263.45,33S,Central African Summer Time,01:00.0
7980500255,TRUE,02/11/2015 22:00,15.84083354,-19.27343547,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),588354.5804,7868703.064,33S,Central African Summer Time,41:00.0
7980500256,TRUE,02/12/2015 07:00,15.86398417,-19.27695109,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),590785.4494,7868302.074,33S,Central African Summer Time,41:00.0
7980500257,TRUE,02/12/2015 12:00,15.8667745,-19.27807821,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),591078.0454,7868175.883,33S,Central African Summer Time,40:00.0
7980500258,TRUE,02/12/2015 16:00,15.86785685,-19.27751668,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),591192.0931,7868237.454,33S,Central African Summer Time,00:00.0
7980500259,TRUE,02/13/2015 07:00,15.86735433,-19.27073364,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),591143.0375,7868988.337,33S,Central African Summer Time,40:00.0
7980500260,TRUE,02/13/2015 11:00,15.85121562,-19.26325684,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),589451.1122,7869824.119,33S,Central African Summer Time,21:00.0
7980500261,TRUE,02/13/2015 16:00,15.85018209,-19.26311239,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),589342.5743,7869840.636,33S,Central African Summer Time,21:00.0
7980500262,TRUE,02/13/2015 19:00,15.84971415,-19.2637207,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),589293.0679,7869773.561,33S,Central African Summer Time,40:00.0
7980500263,TRUE,02/14/2015 09:00,15.85038249,-19.26645101,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),589361.8255,7869471.08,33S,Central African Summer Time,41:00.0
7980500264,TRUE,02/14/2015 17:00,15.85138957,-19.27363078,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),589463.7633,7868676.043,33S,Central African Summer Time,40:00.0
7980500265,TRUE,02/15/2015 07:00,15.86114502,-19.27278849,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),590489.386,7868764.194,33S,Central African Summer Time,41:00.0
7980500266,TRUE,02/15/2015 13:00,15.85964966,-19.27446289,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),590331.3261,7868579.682,33S,Central African Summer Time,40:00.0
7980500267,TRUE,02/15/2015 16:00,15.85899963,-19.27399089,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),590263.2759,7868632.253,33S,Central African Summer Time,41:00.0
7980500268,TRUE,02/15/2015 20:00,15.86443787,-19.27587687,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),590833.7181,7868420.711,33S,Central African Summer Time,41:00.0
7980500269,TRUE,02/16/2015 07:00,15.87296143,-19.27577718,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),591729.4697,7868427.259,33S,Central African Summer Time,40:00.0
7980500270,TRUE,02/16/2015 13:00,15.85646464,-19.26895955,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),589999.6318,7869190.341,33S,Central African Summer Time,00:00.0
7980500271,TRUE,02/16/2015 17:00,15.83321,-19.2658,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),587557.3,7869552,33S,Central African Summer Time,41:00.0
7980500272,TRUE,02/16/2015 19:00,15.80396,-19.24714,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584492.7,7871631,33S,Central African Summer Time,41:00.0
7980500273,TRUE,02/17/2015 07:00,15.80213,-19.24821,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584299.9,7871513,33S,Central African Summer Time,01:00.0
7980500274,TRUE,02/17/2015 10:00,15.80222,-19.24803,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584310.1,7871534,33S,Central African Summer Time,20:00.0
7980500275,TRUE,02/17/2015 16:00,15.80237,-19.24824,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584325.4,7871510,33S,Central African Summer Time,41:00.0
7980500276,TRUE,02/18/2015 11:00,15.80121,-19.24812,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584204,7871524,33S,Central African Summer Time,21:00.0
7980500277,TRUE,02/18/2015 18:00,15.80121,-19.24812,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),584203.7,7871525,33S,Central African Summer Time,40:00.0
7980500278,TRUE,02/19/2015 06:00,15.81266,-19.23055,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585416.7,7873463,33S,Central African Summer Time,40:00.0
7980500279,TRUE,02/19/2015 11:00,15.81521,-19.23153,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585683.6,7873353,33S,Central African Summer Time,01:00.0
7980500280,TRUE,02/20/2015 11:00,15.81299,-19.23117,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585451,7873394,33S,Central African Summer Time,00:00.0
7980500281,TRUE,02/20/2015 17:00,15.81343,-19.23757,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),585493.6,7872686,33S,Central African Summer Time,21:00.0
7980500282,TRUE,02/21/2015 07:00,15.79632,-19.22862,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583699.1,7873684,33S,Central African Summer Time,21:00.0
7980500283,TRUE,02/21/2015 11:00,15.79529,-19.2421,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583584.6,7872194,33S,Central African Summer Time,21:00.0
7980500284,TRUE,02/21/2015 16:00,15.79165,-19.24256,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583201.9,7872144,33S,Central African Summer Time,41:00.0
7980500285,TRUE,02/21/2015 20:00,15.76874,-19.2303,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),580800.3,7873512,33S,Central African Summer Time,41:00.0
7980500286,TRUE,02/22/2015 10:00,15.77018,-19.22972,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),580951.1,7873575,33S,Central African Summer Time,40:00.0
7980500287,TRUE,02/22/2015 16:00,15.77146,-19.22934,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581086.6,7873617,33S,Central African Summer Time,21:00.0
7980500288,TRUE,02/23/2015 08:00,15.77222,-19.22931,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581165.8,7873619,33S,Central African Summer Time,01:00.0
7980500289,TRUE,02/23/2015 16:00,15.77219,-19.22934,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581162.6,7873617,33S,Central African Summer Time,21:00.0
7980500290,TRUE,02/24/2015 09:00,15.7722,-19.22933,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581163.6,7873617,33S,Central African Summer Time,40:00.0
7980500291,TRUE,02/24/2015 14:00,15.77482,-19.23138,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581438.2,7873389,33S,Central African Summer Time,00:00.0
7980500292,TRUE,02/24/2015 16:00,15.77824,-19.23168,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581797.7,7873354,33S,Central African Summer Time,01:00.0
7980500293,TRUE,02/25/2015 07:00,15.78295,-19.22505,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582296.4,7874085,33S,Central African Summer Time,00:00.0
7980500294,TRUE,02/25/2015 11:00,15.78691,-19.22532,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582712.3,7874054,33S,Central African Summer Time,21:00.0
7980500295,TRUE,02/25/2015 16:00,15.78978,-19.22586,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583013.1,7873993,33S,Central African Summer Time,40:00.0
7980500296,TRUE,02/25/2015 21:00,15.7921,-19.22677,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583256.8,7873891,33S,Central African Summer Time,41:00.0
7980500297,TRUE,02/26/2015 13:00,15.78661,-19.22823,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582679.1,7873733,33S,Central African Summer Time,01:00.0
7980500298,TRUE,02/26/2015 17:00,15.78546,-19.23796,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582552.9,7872656,33S,Central African Summer Time,00:00.0
7980500299,TRUE,02/26/2015 21:00,15.78027,-19.23413,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582009.7,7873082,33S,Central African Summer Time,20:00.0
7980500300,TRUE,02/27/2015 07:00,15.78013,-19.23421,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581994.9,7873073,33S,Central African Summer Time,21:00.0
7980500301,TRUE,02/27/2015 11:00,15.78009,-19.23388,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581990.8,7873110,33S,Central African Summer Time,00:00.0
7980500302,TRUE,02/27/2015 17:00,15.77995,-19.2342,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),581975.8,7873075,33S,Central African Summer Time,41:00.0
7980500303,TRUE,02/27/2015 20:00,15.78099,-19.23644,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582084.5,7872826,33S,Central African Summer Time,01:00.0
7980500304,TRUE,02/28/2015 07:00,15.78926,-19.23497,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),582953.9,7872985,33S,Central African Summer Time,21:00.0
7980500305,TRUE,02/28/2015 11:00,15.79005,-19.23409,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),583038,7873083,33S,Central African Summer Time,20:00.0
7980500306,TRUE,02/28/2015 17:00,15.73279,-19.22678,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),577022.4,7873917,33S,Central African Summer Time,20:00.0
7980500307,TRUE,03/01/2015 07:00,15.71998,-19.22536,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),575677,7874080,33S,Central African Summer Time,00:00.0
7980500308,TRUE,03/01/2015 12:00,15.70624,-19.23942,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),574226,7872530,33S,Central African Summer Time,41:00.0
7980500309,TRUE,03/01/2015 16:00,15.70722,-19.2401,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),574329.1,7872454,33S,Central African Summer Time,01:00.0
7980500310,TRUE,03/02/2015 07:00,15.68849,-19.22012,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),572368.6,7874673,33S,Central African Summer Time,41:00.0
7980500311,TRUE,03/02/2015 18:00,15.68941,-19.22461,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),572463.9,7874176,33S,Central African Summer Time,20:00.0
7980500312,TRUE,03/03/2015 07:00,15.72793,-19.224,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),576513.6,7874227,33S,Central African Summer Time,41:00.0
7980500313,TRUE,03/03/2015 20:00,15.70609,-19.23708,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),574211.8,7872789,33S,Central African Summer Time,21:00.0
7980500314,TRUE,03/03/2015 22:00,15.70122,-19.2344,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),573701,7873087,33S,Central African Summer Time,00:00.0
7980500315,TRUE,03/04/2015 08:00,15.69484,-19.23618,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),573029.5,7872894,33S,Central African Summer Time,21:00.0
7980500316,TRUE,03/04/2015 13:00,15.69877,-19.23543,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),573442.7,7872975,33S,Central African Summer Time,00:00.0
7980500317,TRUE,03/04/2015 16:00,15.69911,-19.23809,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),573477.4,7872681,33S,Central African Summer Time,20:00.0
7980500318,TRUE,03/04/2015 19:00,15.70203,-19.23722,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),573784.6,7872776,33S,Central African Summer Time,01:00.0
7980500319,TRUE,03/05/2015 06:00,15.70128,-19.23618,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),573706.8,7872891,33S,Central African Summer Time,01:00.0
7980500320,TRUE,03/05/2015 13:00,15.69953,-19.22711,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),573526.9,7873895,33S,Central African Summer Time,21:00.0
7980500321,TRUE,03/05/2015 17:00,15.68062,-19.19984,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),571551,7876921,33S,Central African Summer Time,21:00.0
7980500322,TRUE,03/05/2015 19:00,15.68055,-19.19987,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),571543.4,7876917,33S,Central African Summer Time,40:00.0
7980500323,TRUE,03/06/2015 06:00,15.71062,-19.23307,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),574689.3,7873231,33S,Central African Summer Time,41:00.0
7980500324,TRUE,03/06/2015 12:00,15.70543,-19.23712,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),574142.2,7872785,33S,Central African Summer Time,00:00.0
7980500325,TRUE,03/06/2015 20:00,15.70334,-19.2379,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),573921.8,7872700,33S,Central African Summer Time,01:00.0
7980500326,TRUE,03/07/2015 06:00,15.70349,-19.23778,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),573938,7872713,33S,Central African Summer Time,20:00.0
7980500327,TRUE,03/07/2015 11:00,15.70219,-19.23866,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),573800.8,7872616,33S,Central African Summer Time,20:00.0
7980500328,TRUE,03/07/2015 17:00,15.70212,-19.23907,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),573793.1,7872571,33S,Central African Summer Time,00:00.0
7980500329,TRUE,03/07/2015 20:00,15.69041,-19.23525,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),572564.2,7872998,33S,Central African Summer Time,40:00.0
7980500330,TRUE,03/08/2015 06:00,15.71434,-19.22901,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),575081.8,7873679,33S,Central African Summer Time,41:00.0
7980500331,TRUE,03/08/2015 16:00,15.75231,-19.25666,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),579060,7870602,33S,Central African Summer Time,21:00.0
7980500332,TRUE,03/09/2015 09:00,15.74291,-19.25427,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),578073.5,7870870,33S,Central African Summer Time,21:00.0
7980500333,TRUE,03/10/2015 07:00,15.7415,-19.24009,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),577932.3,7872441,33S,Central African Summer Time,00:00.0
7980500334,TRUE,03/10/2015 11:00,15.74138,-19.23971,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),577920,7872483,33S,Central African Summer Time,40:00.0
7980500335,TRUE,03/10/2015 16:00,15.74166,-19.2397,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),577949.2,7872483,33S,Central African Summer Time,40:00.0
7980500336,TRUE,03/10/2015 20:00,15.74161,-19.23968,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),577943.8,7872486,33S,Central African Summer Time,41:00.0
7980500337,TRUE,03/11/2015 07:00,15.70284,-19.24083,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),573867.9,7872375,33S,Central African Summer Time,20:00.0
7980500338,TRUE,03/11/2015 19:00,15.70307,-19.2427,gps,Loxodonta africana,AG005,LA1,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),573891.7,7872168,33S,Central African Summer Time,21:00.0
